detained	XX
briefly	XX
by	XX
police	XX
in	XX
central	XX
Rangoon	XX
.	XX

The	XX
street	XX
protests	XX
were	XX
the	XX
biggest	XX
seen	XX
in	XX
the	XX
capital	XX
since	XX
the	XX
student-led	XX
pro-democracry	XX
demonstrations	XX
of	XX
September	XX
1988	XX
when	XX
the	XX
junta	XX
crushed	XX
the	XX
uprising	XX
.	XX

Thousands	XX
were	XX
killed	XX
or	XX
imprisoned	XX
.	XX

Earlier	XX
on	XX
Friday	XX
some	XX
of	XX
the	XX
students	XX
,	XX
who	XX
were	XX
held	XX
briefly	XX
by	XX
police	XX
during	XX
the	XX
protests	XX
earlier	XX
this	XX
week	XX
,	XX
said	XX
they	XX
were	XX
still	XX
dissatisfied	XX
with	XX
the	XX
military	XX
government	XX
.	XX

They	XX
told	XX
Reuters	XX
they	XX
were	XX
unhappy	XX
that	XX
the	XX
ruling	XX
State	XX
Law	XX
and	XX
Order	XX
Restoration	XX
Council	XX
(	XX
SLORC	XX
)	XX
had	XX
not	XX
heeded	XX
their	XX
calls	XX
for	XX
the	XX
right	XX
to	XX
organise	XX
independent	XX
unions	XX
on	XX
campus	XX
.	XX

"	XX
We	XX
still	XX
want	XX
government	XX
answers	XX
to	XX
our	XX
demands	XX
.	XX

We	XX
want	XX
police	XX
punishment	XX
to	XX
be	XX
published	XX
in	XX
newspapers	XX
,	XX
"	XX
one	XX
student	XX
said	XX
.	XX

But	XX
the	XX
students	XX
stressed	XX
their	XX
protests	XX
were	XX
non-political	XX
and	XX
they	XX
had	XX
no	XX
contact	XX
with	XX
Suu	XX
Kyi	XX
's	XX
National	XX
League	XX
for	XX
Democracy	XX
(	XX
NLD	XX
)	XX
.	XX

Suu	XX
Kyi	XX
,	XX
a	XX
Nobel	XX
laureate	XX
and	XX
daughter	XX
of	XX
independence	XX
hero	XX
Aung	XX
San	XX
,	XX
and	XX
key	XX
NLD	XX
officials	XX
have	XX
also	XX
denied	XX
any	XX
link	XX
with	XX
the	XX
students	XX
.	XX

But	XX
they	XX
have	XX
said	XX
both	XX
parties	XX
had	XX
a	XX
"	XX
moral	XX
link	XX
"	XX
in	XX
that	XX
they	XX
were	XX
against	XX
police	XX
brutality	XX
and	XX
injustice	XX
.	XX

The	XX
students	XX
also	XX
demanded	XX
the	XX
government	XX
announce	XX
punishments	XX
meted	XX
out	XX
to	XX
policemen	XX
who	XX
they	XX
said	XX
had	XX
manhandled	XX
students	XX
involved	XX
in	XX
a	XX
brawl	XX
with	XX
some	XX
restaurant	XX
owners	XX
near	XX
the	XX
Yangon	XX
institute	XX
in	XX
October	XX
.	XX

The	XX
students	XX
appealed	XX
to	XX
the	XX
government	XX
not	XX
to	XX
close	XX
the	XX
institute	XX
because	XX
of	XX
their	XX
latest	XX
demonstration	XX
.	XX

The	XX
institute	XX
was	XX
shut	XX
for	XX
nearly	XX
two	XX
years	XX
after	XX
the	XX
1988	XX
uprising	XX
.	XX

On	XX
Friday	XX
,	XX
the	XX
road	XX
leading	XX
to	XX
Suu	XX
Kyi	XX
's	XX
lakeside	XX
residence	XX
in	XX
central	XX
Rangoon	XX
remained	XX
closed	XX
by	XX
police	XX
.	XX

-DOCSTART-	XX

Union	XX
leaders	XX
outraged	XX
by	XX
WTO	XX
snub	XX
to	XX
ILO	XX
head	XX
.	XX

SINGAPORE	XX
1996-12-06	XX

International	XX
trade	XX
union	XX
leaders	XX
on	XX
Friday	XX
expressed	XX
outrage	XX
that	XX
the	XX
head	XX
of	XX
the	XX
International	XX
Labour	XX
Organisation	XX
(	XX
ILO	XX
)	XX
had	XX
been	XX
barred	XX
from	XX
speaking	XX
at	XX
next	XX
week	XX
's	XX
WTO	XX
meeting	XX
in	XX
Singapore	XX
.	XX

Bill	XX
Jordan	XX
,	XX
general	XX
secretary	XX
of	XX
the	XX
International	XX
Confederation	XX
of	XX
Free	XX
Trade	XX
Unions	XX
(	XX
ICFTU	XX
)	XX
,	XX
told	XX
a	XX
news	XX
conference	XX
the	XX
withdrawal	XX
of	XX
a	XX
WTO	XX
invitation	XX
to	XX
ILO	XX
director	XX
general	XX
Michel	XX
Hansenne	XX
was	XX
"	XX
outrageous	XX
behaviour	XX
on	XX
the	XX
part	XX
of	XX
an	XX
organisation	XX
that	XX
wants	XX
to	XX
command	XX
respect	XX
in	XX
the	XX
world	XX
"	XX
.	XX

Jordan	XX
said	XX
a	XX
small	XX
group	XX
of	XX
developing	XX
nations	XX
that	XX
oppose	XX
linking	XX
trade	XX
talks	XX
and	XX
labour	XX
conditions	XX
had	XX
pressured	XX
World	XX
Trade	XX
Organisation	XX
(	XX
WTO	XX
)	XX
officials	XX
to	XX
prevent	XX
Hansenne	XX
from	XX
taking	XX
the	XX
platform	XX
to	XX
urge	XX
such	XX
links	XX
.	XX

"	XX
It	XX
is	XX
to	XX
their	XX
shame	XX
that	XX
those	XX
who	XX
are	XX
responsible	XX
for	XX
encouraging	XX
this	XX
meeting	XX
responded	XX
(	XX
to	XX
the	XX
pressure	XX
)	XX
in	XX
silencing	XX
him	XX
,	XX
"	XX
Jordan	XX
said	XX
after	XX
the	XX
opening	XX
of	XX
an	XX
ICFTU	XX
conference	XX
on	XX
international	XX
labour	XX
standards	XX
and	XX
trade	XX
.	XX

The	XX
three-day	XX
trade	XX
union	XX
conference	XX
in	XX
Singapore	XX
hopes	XX
to	XX
push	XX
labour	XX
issues	XX
onto	XX
the	XX
WTO	XX
agenda	XX
.	XX

Jordan	XX
said	XX
the	XX
WTO	XX
's	XX
credibility	XX
was	XX
at	XX
stake	XX
over	XX
the	XX
issue	XX
of	XX
trade	XX
and	XX
labour	XX
.	XX

The	XX
ICFTU	XX
said	XX
it	XX
wanted	XX
the	XX
WTO	XX
conference	XX
beginning	XX
on	XX
Monday	XX
to	XX
outlaw	XX
forced	XX
and	XX
child	XX
labour	XX
,	XX
end	XX
discrimination	XX
in	XX
hiring	XX
,	XX
and	XX
guarantee	XX
the	XX
right	XX
to	XX
join	XX
a	XX
union	XX
.	XX

Bill	XX
Brett	XX
,	XX
chairman	XX
of	XX
the	XX
ILO	XX
Workers	XX
Group	XX
,	XX
told	XX
Reuters	XX
before	XX
the	XX
news	XX
conference	XX
he	XX
was	XX
"	XX
not	XX
too	XX
surprised	XX
,	XX
but	XX
very	XX
disappointed	XX
"	XX
that	XX
the	XX
speaking	XX
invitation	XX
had	XX
been	XX
withdrawn	XX
.	XX

"	XX
Some	XX
governments	XX
are	XX
very	XX
determined	XX
to	XX
stop	XX
the	XX
issue	XX
(	XX
of	XX
trade	XX
and	XX
labour	XX
rights	XX
)	XX
being	XX
discussed	XX
,	XX
"	XX
he	XX
said	XX
,	XX
adding	XX
that	XX
the	XX
Association	XX
of	XX
Southeast	XX
Asian	XX
Nations	XX
(	XX
ASEAN	XX
)	XX
seemed	XX
particularly	XX
hostile	XX
to	XX
the	XX
ILO	XX
agenda	XX
.	XX

ASEAN	XX
groups	XX
Brunei	XX
,	XX
Indonesia	XX
,	XX
Malaysia	XX
,	XX
the	XX
Philippines	XX
,	XX
Singapore	XX
,	XX
Thailand	XX
and	XX
Vietnam	XX
.	XX

The	XX
ILO	XX
wants	XX
a	XX
trade	XX
and	XX
labour	XX
rights	XX
"	XX
social	XX
clause	XX
"	XX
included	XX
in	XX
the	XX
final	XX
ministerial	XX
statement	XX
issued	XX
by	XX
WTO	XX
leaders	XX
at	XX
the	XX
end	XX
of	XX
the	XX
meeting	XX
,	XX
the	XX
organization	XX
's	XX
first	XX
ministerial-level	XX
gathering	XX
.	XX

Speaking	XX
to	XX
ICFTU	XX
delegates	XX
,	XX
Richard	XX
Eglin	XX
,	XX
director	XX
of	XX
the	XX
WTO	XX
secretariat	XX
,	XX
said	XX
the	XX
WTO	XX
was	XX
capable	XX
of	XX
making	XX
a	XX
significant	XX
contribution	XX
to	XX
governmental	XX
efforts	XX
to	XX
solve	XX
social	XX
problems	XX
.	XX

But	XX
he	XX
said	XX
the	XX
WTO	XX
's	XX
organisational	XX
structure	XX
made	XX
it	XX
difficult	XX
to	XX
impose	XX
on	XX
its	XX
members	XX
a	XX
social	XX
clause	XX
such	XX
as	XX
that	XX
called	XX
for	XX
by	XX
the	XX
ILO	XX
.	XX

-DOCSTART-	XX

Indian	XX
rubber	XX
demand	XX
seen	XX
outstripping	XX
production	XX
.	XX

SINGAPORE	XX
1996-12-06	XX

Indian	XX
rubber	XX
demand	XX
is	XX
seen	XX
outpacing	XX
local	XX
production	XX
in	XX
the	XX
1996/97	XX
April	XX
/	XX
March	XX
season	XX
and	XX
the	XX
trend	XX
will	XX
persist	XX
way	XX
into	XX
the	XX
next	XX
century	XX
,	XX
the	XX
chairman	XX
of	XX
the	XX
Rubber	XX
Board	XX
of	XX
India	XX
said	XX
on	XX
Friday	XX
.	XX

K.J.	XX
Matthew	XX
said	XX
at	XX
the	XX
Asia	XX
Rubber	XX
Markets	XX
meeting	XX
here	XX
Indian	XX
production	XX
of	XX
natural	XX
rubber	XX
in	XX
1996/97	XX
will	XX
reach	XX
547,000	XX
tonnes	XX
against	XX
projected	XX
demand	XX
of	XX
578,000	XX
tonnes	XX
,	XX
a	XX
gap	XX
of	XX
31,000	XX
tonnes	XX
.	XX

For	XX
synthetic	XX
rubber	XX
,	XX
production	XX
reached	XX
68,200	XX
tonnes	XX
in	XX
1995/96	XX
while	XX
consumption	XX
in	XX
the	XX
same	XX
season	XX
hit	XX
134,085	XX
tonnes	XX
,	XX
Matthew	XX
added	XX
.	XX

"	XX
Though	XX
schemes	XX
designed	XX
to	XX
realise	XX
further	XX
increases	XX
in	XX
the	XX
production	XX
of	XX
natural	XX
rubber	XX
are	XX
being	XX
operated	XX
successfully	XX
,	XX
the	XX
demand-supply	XX
gap	XX
is	XX
expected	XX
to	XX
widen	XX
,	XX
"	XX
he	XX
said	XX
.	XX

Indian	XX
synthetic	XX
rubber	XX
output	XX
is	XX
not	XX
expected	XX
to	XX
rise	XX
significantly	XX
in	XX
the	XX
next	XX
season	XX
but	XX
demand	XX
will	XX
rise	XX
to	XX
145,000	XX
tonnes	XX
.	XX

Matthew	XX
estimates	XX
that	XX
by	XX
the	XX
2000/01	XX
season	XX
,	XX
the	XX
gap	XX
between	XX
natural	XX
rubber	XX
output	XX
and	XX
consumption	XX
will	XX
rise	XX
to	XX
51,000	XX
tonnes	XX
and	XX
319,000	XX
tonnes	XX
in	XX
2010/11	XX
.	XX

Natural	XX
rubber	XX
production	XX
will	XX
go	XX
up	XX
to	XX
695,000	XX
tonnes	XX
in	XX
2000/01	XX
against	XX
consumption	XX
of	XX
746,000	XX
tonnes	XX
.	XX

In	XX
2010/11	XX
,	XX
domestic	XX
demand	XX
should	XX
rise	XX
further	XX
to	XX
1.233	XX
million	XX
tonnes	XX
while	XX
production	XX
will	XX
only	XX
reach	XX
about	XX
914,000	XX
tonnes	XX
.	XX

One	XX
way	XX
to	XX
bridge	XX
the	XX
widening	XX
gap	XX
is	XX
to	XX
put	XX
more	XX
land	XX
under	XX
cultivation	XX
which	XX
the	XX
Rubber	XX
Board	XX
official	XX
estimates	XX
will	XX
reach	XX
220,000	XX
hectares	XX
between	XX
now	XX
and	XX
the	XX
year	XX
2003	XX
although	XX
Matthew	XX
said	XX
this	XX
may	XX
not	XX
be	XX
possible	XX
at	XX
this	XX
time	XX
in	XX
India	XX
.	XX

"	XX
The	XX
development	XX
objective	XX
for	XX
the	XX
rubber	XX
plantation	XX
industry	XX
will	XX
be	XX
to	XX
increase	XX
production	XX
to	XX
the	XX
best	XX
extent	XX
possibly	XX
with	XX
a	XX
view	XX
to	XX
minimising	XX
imports	XX
of	XX
natural	XX
rubber	XX
,	XX
"	XX
he	XX
said	XX
.	XX

--	XX
Singapore	XX
Newsroom	XX
(	XX
65-8703305	XX
)	XX

-DOCSTART-	XX

Japan	XX
's	XX
authorities	XX
seen	XX
seeking	XX
to	XX
rein	XX
in	XX
dollar	XX
.	XX

George	XX
Nishiyama	XX

TOKYO	XX
1996-12-06	XX

Comments	XX
by	XX
Japan	XX
's	XX
tight-lipped	XX
central	XX
bank	XX
chief	XX
and	XX
an	XX
influential	XX
top	XX
bureaucrat	XX
are	XX
further	XX
signs	XX
that	XX
the	XX
nation	XX
's	XX
authorities	XX
want	XX
to	XX
keep	XX
the	XX
dollar	XX
at	XX
current	XX
levels	XX
,	XX
market	XX
sources	XX
said	XX
on	XX
Friday	XX
.	XX

In	XX
a	XX
rare	XX
expression	XX
of	XX
a	XX
view	XX
on	XX
currencies	XX
by	XX
the	XX
Bank	XX
of	XX
Japan	XX
(	XX
BOJ	XX
)	XX
governor	XX
,	XX
Yasuo	XX
Matsushita	XX
was	XX
quoted	XX
in	XX
Japan	XX
's	XX
leading	XX
economic	XX
daily	XX
on	XX
Friday	XX
as	XX
saying	XX
that	XX
he	XX
sees	XX
no	XX
further	XX
,	XX
immediate	XX
fall	XX
in	XX
the	XX
yen	XX
.	XX

This	XX
followed	XX
a	XX
widely	XX
watched	XX
television	XX
appearance	XX
late	XX
on	XX
Thursday	XX
by	XX
Eisuke	XX
Sakakibara	XX
,	XX
a	XX
high-ranking	XX
Finance	XX
Ministry	XX
official	XX
,	XX
who	XX
denied	XX
he	XX
had	XX
said	XX
he	XX
wants	XX
to	XX
guide	XX
the	XX
dollar	XX
lower	XX
to	XX
between	XX
108	XX
and	XX
110	XX
yen	XX
.	XX

But	XX
many	XX
in	XX
the	XX
market	XX
thought	XX
Sakakibara	XX
's	XX
real	XX
intentions	XX
lay	XX
elsewhere	XX
,	XX
and	XX
took	XX
more	XX
notice	XX
of	XX
his	XX
comments	XX
about	XX
the	XX
U.S.	XX
government	XX
's	XX
stance	XX
on	XX
the	XX
dollar	XX
,	XX
dealers	XX
said	XX
.	XX

"	XX
I	XX
think	XX
his	XX
views	XX
on	XX
(	XX
U.S.	XX
Treasury	XX
Secretary	XX
Robert	XX
)	XX
Rubin	XX
's	XX
comments	XX
were	XX
indeed	XX
what	XX
he	XX
himself	XX
thinks	XX
about	XX
the	XX
dollar	XX
,	XX
"	XX
said	XX
Hank	XX
Note	XX
,	XX
chief	XX
dealer	XX
at	XX
Sumitomo	XX
Bank	XX
.	XX

Asked	XX
about	XX
Rubin	XX
's	XX
comment	XX
that	XX
a	XX
strong	XX
dollar	XX
was	XX
in	XX
U.S.	XX
interests	XX
,	XX
Sakakibara	XX
said	XX
the	XX
remark	XX
does	XX
not	XX
necessarily	XX
mean	XX
the	XX
United	XX
States	XX
supports	XX
a	XX
stronger	XX
dollar	XX
.	XX

"	XX
It	XX
's	XX
a	XX
strong	XX
dollar	XX
,	XX
not	XX
stronger	XX
.	XX

In	XX
that	XX
sense	XX
,	XX
the	XX
comments	XX
are	XX
not	XX
pointing	XX
to	XX
a	XX
certain	XX
direction	XX
,	XX
"	XX
he	XX
said	XX
.	XX

"	XX
It	XX
shows	XX
that	XX
Sakakibara	XX
is	XX
not	XX
for	XX
a	XX
stronger	XX
dollar	XX
either	XX
,	XX
"	XX
said	XX
Sumitomo	XX
's	XX
Note	XX
.	XX

Takao	XX
Sakoh	XX
,	XX
first	XX
vice	XX
president	XX
at	XX
Union	XX
Bank	XX
of	XX
Switzerland	XX
in	XX
Tokyo	XX
,	XX
said	XX
:	XX
"	XX
Maybe	XX
a	XX
dollar	XX
at	XX
104.50	XX
yen	XX
is	XX
not	XX
acceptable	XX
(	XX
to	XX
Sakakibara	XX
)	XX
,	XX
but	XX
it	XX
may	XX
be	XX
okay	XX
at	XX
the	XX
current	XX
level	XX
,	XX
at	XX
the	XX
lower	XX
end	XX
of	XX
112	XX
yen	XX
.	XX
"	XX

Market	XX
participants	XX
have	XX
kept	XX
a	XX
close	XX
eye	XX
on	XX
Sakakibara	XX
,	XX
chief	XX
of	XX
the	XX
ministry	XX
's	XX
International	XX
Finance	XX
Bureau	XX
,	XX
as	XX
a	XX
comment	XX
he	XX
made	XX
in	XX
November	XX
after	XX
the	XX
dollar	XX
hit	XX
this	XX
year	XX
's	XX
high	XX
of	XX
114.92	XX
yen	XX
pushed	XX
the	XX
currency	XX
down	XX
sharply	XX
.	XX

He	XX
had	XX
said	XX
then	XX
that	XX
the	XX
market	XX
's	XX
view	XX
on	XX
Japan	XX
's	XX
economy	XX
was	XX
too	XX
pessimistic	XX
and	XX
that	XX
he	XX
believed	XX
it	XX
was	XX
stronger	XX
than	XX
the	XX
market	XX
thought	XX
.	XX

Dealers	XX
have	XX
come	XX
to	XX
refer	XX
to	XX
115	XX
yen	XX
as	XX
the	XX
"	XX
Sakakibara	XX
ceiling	XX
"	XX
for	XX
the	XX
dollar	XX
following	XX
the	XX
remark	XX
.	XX

Adding	XX
to	XX
the	XX
comments	XX
by	XX
"	XX
Mr	XX
Yen	XX
"	XX
,	XX
as	XX
Sakakibara	XX
is	XX
known	XX
for	XX
his	XX
prominence	XX
in	XX
the	XX
currency	XX
market	XX
,	XX
was	XX
BOJ	XX
governor	XX
Matsushita	XX
's	XX
remark	XX
.	XX

"	XX
The	XX
recent	XX
level	XX
of	XX
the	XX
yen	XX
exchange	XX
rate	XX
has	XX
been	XX
stable	XX
,	XX
and	XX
it	XX
does	XX
not	XX
appear	XX
to	XX
be	XX
moving	XX
towards	XX
a	XX
further	XX
depreciation	XX
of	XX
the	XX
yen	XX
immediately	XX
,	XX
so	XX
import	XX
prices	XX
are	XX
likely	XX
to	XX
stabilise	XX
at	XX
current	XX
levels	XX
,	XX
"	XX
Matsushita	XX
said	XX
in	XX
an	XX
interview	XX
with	XX
the	XX
Nihon	XX
Keizai	XX
Shimbun	XX
.	XX

"	XX
The	XX
fact	XX
that	XX
he	XX
touched	XX
on	XX
the	XX
issue	XX
of	XX
inflation	XX
triggered	XX
by	XX
import	XX
prices	XX
shows	XX
that	XX
the	XX
BOJ	XX
does	XX
not	XX
want	XX
a	XX
further	XX
depreciation	XX
of	XX
the	XX
yen	XX
,	XX
past	XX
115	XX
yen	XX
,	XX
"	XX
said	XX
Yasuhito	XX
Kawashima	XX
,	XX
chief	XX
forex	XX
manager	XX
at	XX
Toyo	XX
Trust	XX
&	XX
Banking	XX
Co	XX
.	XX

Some	XX
said	XX
the	XX
central	XX
bank	XX
may	XX
have	XX
been	XX
concerned	XX
a	XX
weaker	XX
yen	XX
would	XX
lead	XX
to	XX
unfounded	XX
pessimism	XX
about	XX
Japan	XX
's	XX
economy	XX
.	XX

"	XX
There	XX
was	XX
concern	XX
that	XX
foreign	XX
investors	XX
may	XX
sell	XX
Japanese	XX
stocks	XX
if	XX
the	XX
dollar	XX
goes	XX
above	XX
115	XX
yen	XX
.	XX

The	XX
BOJ	XX
does	XX
not	XX
want	XX
the	XX
yen	XX
's	XX
weakness	XX
to	XX
lead	XX
to	XX
pessimism	XX
over	XX
the	XX
economy	XX
,	XX
"	XX
said	XX
Taisuke	XX
Tanaka	XX
,	XX
market	XX
strategist	XX
with	XX
Credit	XX
Suisse	XX
in	XX
Tokyo	XX
.	XX

Senior	XX
BOJ	XX
officials	XX
have	XX
separately	XX
said	XX
financial	XX
markets	XX
'	XX
views	XX
on	XX
the	XX
economy	XX
have	XX
been	XX
too	XX
negative	XX
.	XX

"	XX
I	XX
realise	XX
there	XX
are	XX
negative	XX
views	XX
in	XX
the	XX
markets	XX
about	XX
the	XX
impact	XX
of	XX
the	XX
consumption	XX
tax	XX
hike	XX
and	XX
drop	XX
in	XX
public	XX
spending	XX
,	XX
but	XX
the	XX
markets	XX
appear	XX
to	XX
be	XX
exaggerating	XX
the	XX
magnitude	XX
of	XX
the	XX
negative	XX
impact	XX
,	XX
"	XX
a	XX
senior	XX
BOJ	XX
official	XX
told	XX
Reuters	XX
on	XX
Friday	XX
.	XX

The	XX
consumption	XX
tax	XX
is	XX
due	XX
to	XX
raised	XX
in	XX
April	XX
from	XX
three	XX
to	XX
five	XX
percent	XX
.	XX

-DOCSTART-	XX

Lebanon	XX
sentences	XX
pro-Israeli	XX
warlord	XX
to	XX
death	XX
.	XX

Haitham	XX
Haddadin	XX

BEIRUT	XX
1996-12-06	XX

A	XX
Lebanese	XX
military	XX
court	XX
on	XX
Friday	XX
sentenced	XX
to	XX
death	XX
in	XX
absentia	XX
the	XX
commander	XX
of	XX
Israel	XX
's	XX
surrogate	XX
militia	XX
in	XX
south	XX
Lebanon	XX
on	XX
treason	XX
charges	XX
.	XX

The	XX
court	XX
convicted	XX
General	XX
Antoine	XX
Lahd	XX
,	XX
head	XX
of	XX
the	XX
South	XX
Lebanon	XX
Army	XX
(	XX
SLA	XX
)	XX
,	XX
of	XX
collaborating	XX
with	XX
Israel	XX
with	XX
which	XX
Lebanon	XX
is	XX
officially	XX
at	XX
war	XX
.	XX

Lahd	XX
,	XX
a	XX
69-year-old	XX
former	XX
Lebanese	XX
army	XX
major-general	XX
,	XX
heads	XX
the	XX
3,000-strong	XX
SLA	XX
militia	XX
which	XX
helps	XX
Israel	XX
hold	XX
a	XX
border	XX
zone	XX
in	XX
south	XX
Lebanon	XX
to	XX
ward	XX
off	XX
cross-frontier	XX
guerrilla	XX
raids	XX
on	XX
northern	XX
Israel	XX
.	XX

Lahd	XX
said	XX
a	XX
few	XX
days	XX
after	XX
the	XX
trial	XX
began	XX
on	XX
February	XX
16	XX
that	XX
Lebanese	XX
authorities	XX
must	XX
drop	XX
the	XX
charges	XX
or	XX
risk	XX
blocking	XX
any	XX
peace	XX
deal	XX
with	XX
the	XX
Jewish	XX
state	XX
.	XX

He	XX
said	XX
Israel	XX
was	XX
capable	XX
of	XX
pressuring	XX
Lebanon	XX
's	XX
Syrian-backed	XX
government	XX
to	XX
stop	XX
the	XX
legal	XX
pursuit	XX
.	XX

The	XX
charges	XX
against	XX
Lahd	XX
were	XX
:	XX
forming	XX
a	XX
hostile	XX
army	XX
,	XX
carrying	XX
weapons	XX
on	XX
Israel	XX
's	XX
side	XX
,	XX
helping	XX
Israel	XX
strip	XX
off	XX
a	XX
part	XX
of	XX
Lebanese	XX
territory	XX
by	XX
violence	XX
,	XX
forming	XX
an	XX
armed	XX
gang	XX
,	XX
killing	XX
or	XX
trying	XX
to	XX
kill	XX
Lebanese	XX
civilians	XX
by	XX
artillery	XX
shelling	XX
and	XX
kidnapping	XX
Lebanese	XX
citizens	XX
for	XX
long	XX
periods	XX
.	XX

Shortly	XX
before	XX
Lahd	XX
's	XX
trial	XX
began	XX
,	XX
a	XX
Beirut	XX
military	XX
prosecutor	XX
charged	XX
another	XX
89	XX
former	XX
Lebanese	XX
army	XX
soldiers	XX
with	XX
collaborating	XX
with	XX
Israel	XX
.	XX

No	XX
date	XX
has	XX
been	XX
set	XX
for	XX
the	XX
trial	XX
of	XX
the	XX
men	XX
,	XX
all	XX
members	XX
of	XX
the	XX
SLA	XX
living	XX
in	XX
the	XX
Israeli-held	XX
zone	XX
in	XX
south	XX
Lebanon	XX
.	XX

Israel	XX
and	XX
Lahd	XX
have	XX
repeatedly	XX
demanded	XX
safety	XX
guarantees	XX
for	XX
the	XX
SLA	XX
--	XX
a	XX
mixed	XX
Christian-Shi'ite	XX
Moslem	XX
force	XX
--	XX
which	XX
the	XX
Jewish	XX
states	XX
regards	XX
as	XX
loyal	XX
allies	XX
.	XX

Israel	XX
has	XX
said	XX
the	XX
Lebanese	XX
army	XX
must	XX
incorporate	XX
the	XX
SLA	XX
fighters	XX
into	XX
its	XX
ranks	XX
as	XX
an	XX
army	XX
brigade	XX
as	XX
a	XX
condition	XX
for	XX
peace	XX
.	XX

But	XX
Lebanese	XX
political	XX
analysts	XX
have	XX
said	XX
that	XX
would	XX
be	XX
out	XX
of	XX
the	XX
question	XX
and	XX
Lebanese	XX
authorities	XX
pre-empted	XX
the	XX
issue	XX
by	XX
taking	XX
legal	XX
action	XX
against	XX
Lahd	XX
.	XX

Former	XX
Israeli	XX
Prime	XX
Minister	XX
Shimon	XX
Peres	XX
,	XX
calling	XX
Lahd	XX
"	XX
a	XX
great	XX
Lebanese	XX
patriot	XX
"	XX
,	XX
said	XX
earlier	XX
this	XX
year	XX
Lebanon	XX
had	XX
insulted	XX
the	XX
SLA	XX
commander	XX
by	XX
ordering	XX
his	XX
arrest	XX
on	XX
the	XX
treason	XX
charges	XX
.	XX

Peres	XX
,	XX
who	XX
was	XX
ousted	XX
in	XX
May	XX
by	XX
rightwing	XX
Israeli	XX
leader	XX
Benjamin	XX
Netanyahu	XX
,	XX
said	XX
there	XX
could	XX
not	XX
be	XX
real	XX
negotiations	XX
with	XX
Lebanon	XX
"	XX
unless	XX
it	XX
will	XX
stop	XX
the	XX
maltreatment	XX
of	XX
the	XX
SLA	XX
and	XX
its	XX
commanders	XX
.	XX
"	XX

The	XX
Beirut	XX
military	XX
court	XX
also	XX
sentenced	XX
to	XX
life	XX
in	XX
jail	XX
in	XX
absentia	XX
Etian	XX
Saqr	XX
,	XX
former	XX
head	XX
of	XX
the	XX
pro-Israeli	XX
Guardians	XX
of	XX
the	XX
Cedars	XX
,	XX
a	XX
small	XX
rightwing	XX
Christian	XX
civil	XX
war	XX
militia	XX
.	XX

Saqr	XX
,	XX
whose	XX
trial	XX
was	XX
concurrent	XX
with	XX
Lahd	XX
's	XX
,	XX
was	XX
convicted	XX
of	XX
"	XX
contacting	XX
the	XX
Israeli	XX
enemy	XX
,	XX
passing	XX
information	XX
to	XX
Israel	XX
and	XX
undertaking	XX
hostile	XX
acts	XX
against	XX
Lebanon	XX
"	XX
.	XX

-DOCSTART-	XX

Texas	XX
/	XX
w	XX
Okla	XX
fed	XX
cattle	XX
market	XX
thin	XX
at	XX
$	XX
67	XX
-	XX
USDA	XX
.	XX

AMARILLO	XX
1996-12-06	XX

Trade	XX
was	XX
slow	XX
in	XX
the	XX
Panhandle	XX
area	XX
Friday	XX
,	XX
USDA	XX
said	XX
.	XX

Slaughter	XX
steers	XX
and	XX
heifers	XX
were	XX
$	XX
1.00	XX
per	XX
cwt	XX
lower	XX
.	XX

Feedlots	XX
reporting	XX
moderate	XX
inquiry	XX
.	XX

Sales	XX
reported	XX
on	XX
8,200	XX
head	XX
slaughter	XX
steers	XX
and	XX
1,000	XX
heifers	XX
;	XX
following	XX
weekly	XX
movement	XX
of	XX
71,200	XX
head	XX
.	XX

Note	XX
-	XX
all	XX
cattle	XX
prices	XX
based	XX
on	XX
net	XX
weights	XX
FOB	XX
the	XX
feedlot	XX
after	XX
a	XX
4	XX
percent	XX
shrink	XX
.	XX

Slaughter	XX
Steers	XX
-	XX
Select	XX
and	XX
Choice	XX
2-3	XX
1150-1200	XX
lbs	XX
67.00	XX
.	XX

Slaughter	XX
Heifers	XX
-	XX
Select	XX
and	XX
Choice	XX
2-3	XX
1050-1100	XX
lbs	XX
67.00	XX
.	XX

Confirmed	XX
-	XX
9,300	XX
Week	XX
Ago	XX
-	XX
None	XX
Year	XX
Ago	XX
-	XX
None	XX

(	XX
(	XX
Chicago	XX
newsdesk	XX
312	XX
408	XX
8720	XX
)	XX
)	XX

-DOCSTART-	XX

USDA	XX
daily	XX
cattle	XX
and	XX
hog	XX
slaughter	XX
-	XX
Dec	XX
6	XX
.	XX

Est	XX
daily	XX
livestock	XX
slaughter	XX
under	XX
Fed	XX
inspection	XX
-	XX
USDA	XX

CATTLE	XX
CALVES	XX
HOGS	XX

Friday	XX
12/06/96	XX
(	XX
est	XX
)	XX
132,000	XX
7,000	XX
359,000	XX

Week	XX
ago	XX
(	XX
est	XX
)	XX
130,000	XX
6,000	XX
346,000	XX

Year	XX
ago	XX
(	XX
act	XX
)	XX
132,000	XX
6,000	XX
336,000	XX

Saturday	XX
12/07/96	XX
